2017S007567    ,Gràcia,la Salut,Dalt                                              ,Tuesday,September,Afternoon,1
2017S006445    ,Gràcia,la Salut,Dalt                                              ,Monday,July,Morning,1
2017S005336    ,Gràcia,la Salut,Santuari St Josep Muntanya                        ,Sunday,June,Afternoon,0
2017S007584    ,Gràcia,la Salut,Dalt / Massens                                    ,Wednesday,September,Afternoon,1
2017S005587    ,Gràcia,la Salut,Dalt                                              ,Tuesday,June,Morning,1
2017S002161    ,Gràcia,la Vila de Gràcia,MARE DÉU SALUT                                    ,Friday,March,Morning,0
2017S003577    ,Gràcia,la Vila de Gràcia,Còrsega / Bruc                                    ,Friday,April,Afternoon,1
2017S007784    ,Gràcia,la Vila de Gràcia,Perla                                             ,Wednesday,September,Afternoon,1
2017S007785    ,Gràcia,la Vila de Gràcia,Perla                                             ,Wednesday,September,Afternoon,0
2017S007770    ,Gràcia,la Vila de Gràcia,Josep Torres                                      ,Tuesday,September,Afternoon,0
2017S010253    ,Gràcia,la Vila de Gràcia,Còrsega / Roger de Llúria                         ,Monday,December,Afternoon,1
2017S003418    ,Gràcia,la Vila de Gràcia,Torrent d'en Vidalet / Encarnació                 ,Saturday,April,Morning,1
2017S001110    ,Gràcia,la Vila de Gràcia,BAILÈN                                            ,Thursday,February,Night,1
2017S004817    ,Gràcia,la Vila de Gràcia,Sèneca                                            ,Thursday,June,Afternoon,1
2017S006770    ,Gràcia,la Vila de Gràcia,Còrsega                                           ,Saturday,August,Night,1
2017S009176    ,Gràcia,la Vila de Gràcia,Gràcia / Gran de Gràcia                           ,Tuesday,November,Morning,1
2017S008294    ,Gràcia,la Vila de Gràcia,Torrent de l'Olla                                 ,Sunday,October,Night,0
2017S001394    ,Gràcia,la Vila de Gràcia,GRAN DE GRÀCIA / Montseny                         ,Sunday,February,Night,1
2017S003765    ,Gràcia,la Vila de Gràcia,Minerva                                           ,Wednesday,April,Afternoon,1
2017S010490    ,Gràcia,la Vila de Gràcia,Riera de Sant Miquel                              ,Saturday,December,Afternoon,0
2017S000273    ,Gràcia,el Camp d'en Grassot i Gràcia Nova,PI I MARGALL / Secretari Coloma                   ,Wednesday,January,Afternoon,2
2017S004273    ,Gràcia,el Camp d'en Grassot i Gràcia Nova,Escorial / Pi i Margall                           ,Saturday,May,Night,1
2017S000027    ,Gràcia,el Camp d'en Grassot i Gràcia Nova,SARDENYA / Trav Gràcia                            ,Monday,January,Morning,1
2017S006031    ,Gràcia,el Camp d'en Grassot i Gràcia Nova,Sant Joan / Indústria                             ,Tuesday,July,Afternoon,1
2017S008593    ,Gràcia,el Camp d'en Grassot i Gràcia Nova,Sant Joan / Indústria                             ,Wednesday,October,Afternoon,1
2017S007230    ,Gràcia,el Camp d'en Grassot i Gràcia Nova,Indústria / Sant Joan                             ,Tuesday,August,Afternoon,1
2017S008943    ,Gràcia,el Camp d'en Grassot i Gràcia Nova,Sant Joan                                         ,Sunday,October,Morning,1
2017S009146    ,Gràcia,el Camp d'en Grassot i Gràcia Nova,Còrsega / Sicília                                 ,Sunday,November,Morning,1
2017S010197    ,Gràcia,el Camp d'en Grassot i Gràcia Nova,Sardenya / Indústria                              ,Thursday,December,Morning,1
2017S007910    ,Gràcia,el Camp d'en Grassot i Gràcia Nova,Nàpols / Rosselló                                 ,Sunday,September,Afternoon,1
2017S007620    ,Gràcia,el Camp d'en Grassot i Gràcia Nova,Sant Antoni Maria Claret / Roger de Flor          ,Thursday,September,Afternoon,1
2017S000663    ,Gràcia,el Camp d'en Grassot i Gràcia Nova,CÒRSEGA / Pg Sant Joan                            ,Wednesday,January,Afternoon,1
2017S007210    ,Gràcia,el Camp d'en Grassot i Gràcia Nova,Indústria / Nàpols                                ,Monday,August,Morning,1
2017S006655    ,Gràcia,el Camp d'en Grassot i Gràcia Nova,Sardenya / Taxdirt                                ,Tuesday,August,Night,3
2017S000531    ,Gràcia,el Camp d'en Grassot i Gràcia Nova,PG SANT JOAN / Còrsega                            ,Friday,January,Morning,1
2017S000132    ,Gràcia,el Camp d'en Grassot i Gràcia Nova,PG SANT JOAN / Rosselló                           ,Friday,January,Morning,1
2017S002126    ,Gràcia,el Camp d'en Grassot i Gràcia Nova,ROSSELLÓ                                          ,Thursday,March,Afternoon,2
2017S001373    ,Gràcia,el Camp d'en Grassot i Gràcia Nova,TRAV GRÀCIA                                       ,Saturday,February,Afternoon,1
2017S005910    ,Gràcia,la Vila de Gràcia,Torrent de les Flors / Encarnació                 ,Thursday,July,Night,1
2017S003636    ,Gràcia,el Camp d'en Grassot i Gràcia Nova,Còrsega / Sant Joan                               ,Sunday,April,Afternoon,0
2017S004612    ,Gràcia,la Vila de Gràcia,Torrent de les Flors / Sant Lluís                 ,Thursday,May,Morning,1
2017S006984    ,Horta-Guinardó,Sant Genís dels Agudells,Jordà / Sidó                                      ,Monday,July,Morning,1
2017S007104    ,Horta-Guinardó,Sant Genís dels Agudells,Sant Cugat                                        ,Monday,August,Morning,1
2017S009429    ,Horta-Guinardó,Montbau,Vall d'Hebron                                     ,Tuesday,November,Morning,1
2017S004506    ,Horta-Guinardó,Montbau,Harmonia                                          ,Sunday,May,Afternoon,1
2017S008383    ,Horta-Guinardó,Montbau,Vall d'Hebron                                     ,Wednesday,October,Morning,2
2017S000709    ,Horta-Guinardó,Montbau,PG VALL D'HEBRON                                  ,Friday,January,Morning,1
2017S001539    ,Horta-Guinardó,Sant Genís dels Agudells,CTRA SANT CUGAT                                   ,Friday,February,Afternoon,1
2017S009648    ,Horta-Guinardó,Sant Genís dels Agudells,Vall d'Hebron                                     ,Monday,November,Afternoon,1
2017S010545    ,Horta-Guinardó,la Teixonera,Vall d'Hebron / Coll i Alentorn                   ,Wednesday,December,Afternoon,1
2017S009960    ,Horta-Guinardó,Sant Genís dels Agudells,Sant Cugat                                        ,Wednesday,November,Morning,1
2017S003709    ,Horta-Guinardó,la Font d'en Fargues,Pedrell                                           ,Sunday,April,Night,1
2017S003866    ,Horta-Guinardó,la Font d'en Fargues,Montserrat de Casanovas / Font de la Mulassa      ,Tuesday,May,Morning,1
2017S006626    ,Horta-Guinardó,la Clota,Estatut de Catalunya                              ,Sunday,July,Afternoon,1
2017S001193    ,Horta-Guinardó,Montbau,LÍRICA                                            ,Monday,February,Morning,1
2017S002088    ,Horta-Guinardó,la Clota,RDA DALT (BESÒS)                                  ,Wednesday,March,Afternoon,1
2017S006608    ,Horta-Guinardó,la Vall d'Hebron,Vall d'Hebron / Granja Vella                      ,Saturday,July,Afternoon,1
2017S003247    ,Horta-Guinardó,la Vall d'Hebron,B-20 (Besòs)                                      ,Saturday,April,Morning,2
2017S005244    ,Horta-Guinardó,la Vall d'Hebron,B-20 (Besòs)                                      ,Thursday,June,Afternoon,1
2017S001147    ,Horta-Guinardó,Horta,CAMPOAMOR / Av Estatut Catalun                    ,Friday,February,Night,1
2017S000790    ,Horta-Guinardó,Horta,PG FABRA I PUIG / Vila-seca                       ,Monday,January,Morning,1
2017S007125    ,Horta-Guinardó,Horta,Campoamor / Palafox                               ,Thursday,August,Afternoon,1
2017S000991    ,Horta-Guinardó,Horta,RDA DALT (BESÒS)                                  ,Monday,February,Morning,4
2017S010486    ,Horta-Guinardó,Horta,Vall d'Hebron                                     ,Tuesday,December,Morning,1
2017S010674    ,Horta-Guinardó,Horta,Vall d'Hebron                                     ,Tuesday,December,Afternoon,1
2017S002062    ,Horta-Guinardó,Horta,CTRA HTA CERDANY / Av Estatut Catalun             ,Tuesday,March,Afternoon,0
2017S003739    ,Horta-Guinardó,Horta,B-20 (Llobregat)                                  ,Thursday,April,Morning,1
2017S008407    ,Horta-Guinardó,Horta,Universal                                         ,Wednesday,October,Night,1
2017S007122    ,Horta-Guinardó,Horta,Universal / Doctor Letamendi                      ,Tuesday,August,Afternoon,2
2017S000573    ,Horta-Guinardó,Horta,PL KARL MARX / Pg Vall d'Hebron                   ,Saturday,January,Afternoon,1
2017S006901    ,Horta-Guinardó,Horta,B-20 (Besòs)                                      ,Thursday,August,Afternoon,3
2017S008927    ,Horta-Guinardó,Horta,Dalt (Besòs)                                      ,Friday,October,Afternoon,1
2017S003646    ,Horta-Guinardó,Horta,Vall d'Hebron                                     ,Monday,April,Morning,1
2017S009360    ,Horta-Guinardó,Horta,Dalt (Besòs)                                      ,Saturday,November,Afternoon,0
2017S006921    ,Horta-Guinardó,Horta,Vall d'Hebron                                     ,Friday,August,Afternoon,2
2017S007598    ,Horta-Guinardó,Horta,Horta a Cerdanyola                                ,Wednesday,September,Afternoon,6
2017S009108    ,Horta-Guinardó,Can Baró,Pasteur                                           ,Saturday,November,Morning,1
2017S005593    ,Horta-Guinardó,Horta,Maragall                                          ,Tuesday,June,Morning,2
2017S003648    ,Horta-Guinardó,Horta,Cartellà                                          ,Monday,April,Morning,1
2017S001357    ,Horta-Guinardó,Horta,CIÈNCIES                                          ,Saturday,February,Night,0
2017S005779    ,Horta-Guinardó,Horta,Tajo / Maragall                                   ,Monday,July,Afternoon,1
2017S004111    ,Horta-Guinardó,Horta,Tajo                                              ,Tuesday,May,Morning,1
2017S000638    ,Horta-Guinardó,el Carmel,RAMON ROCAFULL / Llobregós                        ,Tuesday,January,Morning,1
2017S004263    ,Horta-Guinardó,el Carmel,Cifuentes                                         ,Saturday,May,Morning,0
2017S010402    ,Horta-Guinardó,el Carmel,Conca de Tremp / Llobregós                        ,Saturday,December,Morning,1
2017S001644    ,Horta-Guinardó,el Carmel,LLOBREGÓS / Batet                                 ,Tuesday,February,Morning,1
2017S002190    ,Horta-Guinardó,el Carmel,TOLRÀ                                             ,Thursday,March,Afternoon,0
2017S002606    ,Horta-Guinardó,el Carmel,ARGIMON / Lisboa                                  ,Friday,March,Morning,1
2017S009681    ,Horta-Guinardó,el Carmel,Dante Alighieri / Sacedón                         ,Tuesday,November,Afternoon,1
2017S005178    ,Horta-Guinardó,el Baix Guinardó,Lepant / Sant Antoni Maria Claret                 ,Tuesday,June,Morning,1
2017S009053    ,Horta-Guinardó,el Baix Guinardó,Lepant                                            ,Thursday,November,Afternoon,1
2017S001075    ,Horta-Guinardó,el Guinardó,PG MARAGALL / St Antoni M Claret                  ,Wednesday,February,Night,1
2017S001998    ,Horta-Guinardó,el Guinardó,SANT QUINTÍ                                       ,Saturday,March,Afternoon,0
2017S003610    ,Horta-Guinardó,el Guinardó,Maragall                                          ,Saturday,April,Afternoon,1
2017S008168    ,Horta-Guinardó,el Baix Guinardó,Guinardó                                          ,Wednesday,October,Morning,1
2017S006430    ,Horta-Guinardó,el Baix Guinardó,Padilla / Gràcia                                  ,Sunday,July,Morning,1
2017S005800    ,Horta-Guinardó,el Baix Guinardó,Guinardó / Lepant                                 ,Tuesday,July,Morning,1
2017S000386    ,Horta-Guinardó,el Guinardó,RDA GUINARDÓ                                      ,Sunday,January,Morning,0
2017S002047    ,Horta-Guinardó,el Baix Guinardó,PADILLA / St Antoni M Claret                      ,Tuesday,March,Morning,1
2017S009307    ,Horta-Guinardó,el Baix Guinardó,Guinardó                                          ,Friday,November,Morning,1
2017S010636    ,Horta-Guinardó,el Baix Guinardó,Padilla / Guinardó                                ,Sunday,December,Afternoon,1
2017S001351    ,Horta-Guinardó,el Baix Guinardó,TRAV GRÀCIA / Padilla                             ,Friday,February,Afternoon,2
2017S001314    ,Horta-Guinardó,el Baix Guinardó,CARTAGENA / Rosalía de Castro                     ,Thursday,February,Afternoon,1
2017S005906    ,Horta-Guinardó,el Baix Guinardó,Josep Ciurana / Castillejos                       ,Thursday,July,Night,1
2017S005372    ,Horta-Guinardó,el Baix Guinardó,Lepant / Guinardó                                 ,Monday,June,Morning,1
2017S006969    ,Horta-Guinardó,el Baix Guinardó,Padilla                                           ,Monday,August,Morning,0
2017S005568    ,Horta-Guinardó,el Baix Guinardó,Padilla                                           ,Monday,June,Afternoon,2
2017S010160    ,Nou Barris,Torre Baró,Escolapi Càncer / Vallbona                        ,Tuesday,December,Afternoon,1
2017S001440    ,Horta-Guinardó,el Guinardó,PG MARAGALL                                       ,Tuesday,February,Morning,1
2017S003440    ,Horta-Guinardó,el Guinardó,Lluís Sagnier / Varsòvia                          ,Monday,April,Afternoon,1
2017S001368    ,Horta-Guinardó,el Guinardó,PG MARAGALL                                       ,Saturday,February,Afternoon,1
2017S006344    ,Horta-Guinardó,el Guinardó,Maragall                                          ,Thursday,July,Afternoon,1
2017S009257    ,Nou Barris,les Roquetes,Cantera / Mina de la Ciutat                       ,Thursday,November,Morning,0
2017S003024    ,Nou Barris,Canyelles,Dalt (Llobregat)                                  ,Sunday,April,Morning,0
2017S004440    ,Nou Barris,Vallbona,C-17 (Puigcerdà)                                  ,Friday,May,Morning,1
2017S008682    ,Nou Barris,Canyelles,B-20 (Llobregat)                                  ,Friday,October,Afternoon,1
2017S005519    ,Nou Barris,Canyelles,Karl Marx                                         ,Saturday,June,Afternoon,1
2017S006309    ,Nou Barris,Ciutat Meridiana,Rasos de Peguera / Agudes                         ,Wednesday,July,Morning,0
2017S007942    ,Nou Barris,Ciutat Meridiana,Agudes                                            ,Monday,September,Morning,0
2017S007680    ,Nou Barris,Ciutat Meridiana,Agudes                                            ,Saturday,September,Afternoon,0
2017S007631    ,Nou Barris,Verdun,B-20 (Besòs)                                      ,Friday,September,Morning,1
2017S000674    ,Nou Barris,la Guineueta,MARIE CURIE / Marne                               ,Thursday,January,Morning,1
2017S009988    ,Nou Barris,Verdun,Favència                                          ,Thursday,November,Afternoon,1
2017S004918    ,Nou Barris,la Guineueta,Karl Marx / Valldaura                             ,Sunday,June,Afternoon,4
2017S002143    ,Nou Barris,les Roquetes,VIA FAVÈNCIA                                      ,Friday,March,Morning,1
2017S007964    ,Nou Barris,la Trinitat Nova,Meridiana                                         ,Tuesday,September,Afternoon,1
2017S005835    ,Nou Barris,la Trinitat Nova,Favència / Palamós                                ,Tuesday,July,Afternoon,1
2017S001415    ,Nou Barris,les Roquetes,RDA DALT(LLOBREGAT                                ,Monday,February,Afternoon,2
2017S009630    ,Nou Barris,les Roquetes,Júlia / Favència                                  ,Tuesday,October,Afternoon,2
2017S008932    ,Nou Barris,les Roquetes,Dalt (Llobregat)                                  ,Saturday,October,Afternoon,1
2017S004027    ,Nou Barris,les Roquetes,B-20 (Llobregat)                                  ,Saturday,May,Night,1
2017S000569    ,Nou Barris,les Roquetes,ARTESANIA                                         ,Saturday,January,Morning,2
2017S000277    ,Nou Barris,la Trinitat Nova,RDA DALT(LLOBREGAT                                ,Thursday,January,Morning,1
2017S009591    ,Nou Barris,la Trinitat Nova,Meridiana                                         ,Saturday,November,Afternoon,2
2017S004360    ,Nou Barris,la Trinitat Nova,Pedrosa / S'Agaró                                 ,Tuesday,May,Night,1
2017S004862    ,Nou Barris,la Prosperitat,Valldaura / Rio de Janeiro                        ,Friday,June,Afternoon,1
2017S003762    ,Nou Barris,la Prosperitat,Meridiana                                         ,Thursday,April,Afternoon,1
2017S010699    ,Nou Barris,la Prosperitat,Santa Coloma / Meridiana                          ,Wednesday,December,Afternoon,2
2017S010586    ,Nou Barris,la Prosperitat,Palamós                                           ,Friday,December,Morning,2
2017S010613    ,Nou Barris,la Prosperitat,Favència / Palamós                                ,Saturday,December,Morning,1
2017S009388    ,Nou Barris,Vilapicina i la Torre Llobeta,Teide                                             ,Monday,November,Night,0
2017S005992    ,Nou Barris,Vilapicina i la Torre Llobeta,Petrarca                                          ,Monday,July,Morning,1
2017S009537    ,Nou Barris,la Prosperitat,Meridiana / Conveni                               ,Thursday,November,Night,1
2017S009412    ,Nou Barris,la Prosperitat,Enric Casanovas / Sant Francesc Xavier            ,Monday,November,Afternoon,1
2017S003546    ,Nou Barris,la Prosperitat,Enric Casanovas / Sant Francesc Xavier            ,Friday,April,Morning,1
2017S008184    ,Nou Barris,Verdun,Joan Riera                                        ,Wednesday,October,Afternoon,1
2017S001172    ,Nou Barris,la Prosperitat,VIA JÚLIA / Tissó                                 ,Sunday,February,Morning,2
2017S005935    ,Nou Barris,Verdun,Júlia                                             ,Friday,July,Afternoon,1
2017S006206    ,Nou Barris,Vilapicina i la Torre Llobeta,Vèlia / Escòcia                                   ,Sunday,July,Afternoon,0
2017S000330    ,Nou Barris,Porta,AV MERIDIANA / Escòcia                            ,Friday,January,Afternoon,1
2017S004873    ,Nou Barris,Porta,Meridiana                                         ,Friday,June,Afternoon,1
2017S006197    ,Nou Barris,Porta,Escultor Ordóñez                                  ,Sunday,July,Morning,1
2017S004950    ,Nou Barris,Porta,Virrei Amat / Doctor Pi i Molist                  ,Tuesday,June,Morning,0
2017S000104    ,Nou Barris,Vilapicina i la Torre Llobeta,ESCÒCIA / Antoni Costa                            ,Thursday,January,Morning,1
2017S008912    ,Nou Barris,Vilapicina i la Torre Llobeta,Costa i Cuxart / Baró d'Esponellà                 ,Friday,October,Afternoon,1
2017S000118    ,Nou Barris,Vilapicina i la Torre Llobeta,RAMON ALBÓ                                        ,Thursday,January,Afternoon,0
2017S005554    ,Nou Barris,Vilapicina i la Torre Llobeta,Escòcia / Malgrat                                 ,Monday,June,Morning,1
2017S005377    ,Nou Barris,Vilapicina i la Torre Llobeta,Escòcia                                           ,Monday,June,Morning,1
2017S010083    ,Nou Barris,Vilapicina i la Torre Llobeta,Borbó                                             ,Saturday,December,Afternoon,1
2017S008305    ,Nou Barris,Vilapicina i la Torre Llobeta,Maragall                                          ,Sunday,October,Afternoon,1
2017S009315    ,Nou Barris,el Turó de la Peira,Fabra i Puig                                      ,Friday,November,Afternoon,1
2017S010299    ,Nou Barris,Can Peguera,Urrutia / Montagut                                ,Wednesday,December,Morning,1
2017S000977    ,Nou Barris,Can Peguera,PEDRET / Montsant                                 ,Sunday,February,Afternoon,1
2017S004310    ,Nou Barris,Porta,Doctor Pi i Molist / Orduña                       ,Monday,May,Morning,1
2017S003604    ,Nou Barris,Porta,Rio de Janeiro                                    ,Saturday,April,Morning,2
2017S001858    ,Nou Barris,Porta,PL REPÚBLICA                                      ,Tuesday,March,Night,1
2017S007445    ,Nou Barris,Porta,Meridiana                                         ,Thursday,September,Morning,4
2017S009227    ,Sant Andreu,la Sagrera,Garcilaso / Olesa                                 ,Wednesday,November,Morning,1
2017S000362    ,Sant Andreu,el Congrés i els Indians,CONCEPCIÓN ARENAL / Olesa                         ,Saturday,January,Afternoon,1
2017S003061    ,Sant Andreu,el Congrés i els Indians,Ramon Albó                                        ,Monday,April,Morning,1
2017S006745    ,Sant Andreu,el Congrés i els Indians,Maragall                                          ,Thursday,August,Night,1
2017S003282    ,Sant Andreu,el Congrés i els Indians,Maragall                                          ,Monday,April,Morning,1
2017S008966    ,Sant Andreu,el Congrés i els Indians,Felip II / Garcilaso                              ,Monday,October,Morning,2
2017S006780    ,Sant Andreu,el Congrés i els Indians,Felip II                                          ,Saturday,August,Afternoon,0
2017S009195    ,Sant Andreu,la Sagrera,Meridiana / Felip II                              ,Tuesday,November,Afternoon,1
2017S007549    ,Sant Andreu,la Sagrera,Gran de la Sagrera                                ,Tuesday,September,Morning,2
2017S009793    ,Sant Andreu,la Sagrera,Meridiana / Felip II                              ,Friday,November,Afternoon,0
2017S009266    ,Sant Andreu,la Sagrera,Meridiana                                         ,Thursday,November,Morning,1
2017S009317    ,Sant Andreu,la Sagrera,Garcilaso                                         ,Friday,November,Afternoon,2
2017S009369    ,Sant Andreu,Sant Andreu,Cinca / Estefania de Requesens                    ,Saturday,November,Afternoon,1
2017S009662    ,Sant Andreu,Sant Andreu,Otger                                             ,Tuesday,November,Morning,0
2017S006149    ,Sant Andreu,Sant Andreu,Palomar                                           ,Friday,July,Afternoon,1
2017S004793    ,Sant Andreu,Sant Andreu,Sant Adrià                                        ,Wednesday,May,Afternoon,1
2017S008301    ,Sant Andreu,Sant Andreu,Torras i Bages / Joan Torras                      ,Sunday,October,Afternoon,1
2017S007286    ,Sant Andreu,Sant Andreu,Segre / Sant Adrià                                ,Wednesday,August,Morning,1
2017S001003    ,Sant Andreu,Sant Andreu,CLOT / Espronceda                                 ,Monday,February,Afternoon,1
2017S002292    ,Sant Andreu,Sant Andreu,AV MERIDIANA                                      ,Wednesday,March,Morning,2
2017S004482    ,Sant Andreu,Navas,Maragall                                          ,Saturday,May,Afternoon,1
2017S002166    ,Sant Andreu,Navas,FELIP II                                          ,Friday,March,Afternoon,2
2017S004535    ,Sant Andreu,Navas,Meridiana                                         ,Monday,May,Afternoon,3
2017S005332    ,Sant Andreu,Navas,Meridiana / Palència                              ,Sunday,June,Morning,1
2017S007513    ,Sant Andreu,Navas,Meridiana                                         ,Sunday,September,Night,1
2017S006737    ,Sant Andreu,el Congrés i els Indians,Pinar del Río / Puerto Príncipe                   ,Thursday,August,Afternoon,1
2017S008968    ,Sant Andreu,Sant Andreu,Meridiana                                         ,Monday,October,Morning,1
2017S007126    ,Sant Andreu,Sant Andreu,Meridiana / Fabra i Puig                          ,Tuesday,August,Afternoon,2
2017S003887    ,Sant Andreu,Sant Andreu,Meridiana / Fabra i Puig                          ,Tuesday,May,Morning,1
2017S003075    ,Sant Andreu,Sant Andreu,Palomar                                           ,Monday,April,Afternoon,2
2017S001470    ,Sant Andreu,Sant Andreu,RDA DALT (BESÒS)                                  ,Wednesday,February,Morning,2
2017S000355    ,Sant Andreu,Sant Andreu,RDA DALT (BESÒS)                                  ,Saturday,January,Morning,1
2017S005720    ,Sant Andreu,Sant Andreu,M Casablancas i Joanico / Bartrina                ,Friday,June,Afternoon,2
2017S010463    ,Sant Andreu,Sant Andreu,Campeny / Gran de Sant Andreu                     ,Monday,December,Afternoon,1
2017S009363    ,Sant Andreu,Sant Andreu,Dalt (Besòs)                                      ,Saturday,November,Afternoon,0
2017S010391    ,Sant Andreu,Sant Andreu,Fernando Pessoa / Palomar                         ,Saturday,December,Morning,0
2017S008797    ,Sant Andreu,Sant Andreu,Fernando Pessoa                                   ,Tuesday,October,Morning,1
2017S006365    ,Sant Andreu,la Trinitat Vella,Dalt (Besòs)                                      ,Thursday,July,Afternoon,0
2017S006510    ,Sant Andreu,la Trinitat Vella,Litoral                                           ,Wednesday,July,Night,5
2017S006686    ,Sant Andreu,la Trinitat Vella,Trinitat                                          ,Wednesday,August,Morning,1
2017S008635    ,Sant Andreu,la Trinitat Vella,Dalt (Llobregat)                                  ,Thursday,October,Afternoon,0
2017S009056    ,Sant Andreu,Baró de Viver,Litoral (Llobregat)                               ,Thursday,November,Morning,5
2017S008215    ,Sant Andreu,Baró de Viver,Litoral (Besòs)                                   ,Thursday,October,Morning,4
2017S005352    ,Sant Andreu,Baró de Viver,Quito                                             ,Monday,June,Morning,2
2017S003649    ,Sant Andreu,el Bon Pastor,Caracas                                           ,Monday,April,Morning,0
2017S000408    ,Sant Andreu,el Bon Pastor,POTOSÍ                                            ,Monday,January,Morning,3
2017S006280    ,Sant Andreu,la Trinitat Vella,Meridiana                                         ,Tuesday,July,Afternoon,1
2017S006196    ,Sant Andreu,Baró de Viver,B-10 (Besòs)                                      ,Sunday,July,Morning,5
2017S006467    ,Sant Andreu,Baró de Viver,B-10 (Besòs)                                      ,Monday,July,Afternoon,2
2017S008933    ,Sant Andreu,el Bon Pastor,Ferran Junoy                                      ,Saturday,October,Afternoon,4
2017S000096    ,Sant Andreu,Baró de Viver,CTRA B-10 (BESÒS)                                 ,Thursday,January,Night,1
2017S003680    ,Sant Andreu,el Bon Pastor,Caracas                                           ,Tuesday,April,Morning,1
2017S001493    ,Sant Andreu,Sant Andreu,CONCEPCIÓN ARENAL                                 ,Thursday,February,Morning,0
2017S004857    ,Sant Andreu,Sant Andreu,Gran de Sant Andreu                               ,Friday,June,Morning,1
2017S010204    ,Sant Andreu,la Trinitat Vella,Meridiana                                         ,Friday,December,Morning,2
2017S002565    ,Sant Andreu,Sant Andreu,RBLA FABRA I PUIG / Concepción Arenal             ,Thursday,March,Afternoon,1
2017S000632    ,Sant Andreu,Sant Andreu,PL PALMERES                                       ,Tuesday,January,Morning,0
2017S000703    ,Sant Andreu,Sant Andreu,AV MERIDIANA                                      ,Thursday,January,Night,2
2017S001416    ,Sant Andreu,el Bon Pastor,SANTANDER                                         ,Monday,February,Afternoon,1
2017S004961    ,Sant Andreu,el Bon Pastor,Potosí / Monterrey                                ,Tuesday,June,Afternoon,4
2017S008899    ,Sant Andreu,el Bon Pastor,B-10 (Besòs)                                      ,Friday,October,Morning,1
2017S000219    ,Sant Andreu,el Bon Pastor,RDA LITORAL(BESÒS)                                ,Tuesday,January,Morning,3
2017S008234    ,Sant Andreu,el Bon Pastor,Monterrey                                         ,Thursday,October,Afternoon,1
2017S010671    ,Sant Andreu,el Bon Pastor,Monterrey                                         ,Wednesday,December,Afternoon,0
2017S003015    ,Sant Andreu,el Bon Pastor,Litoral (Besòs)                                   ,Saturday,April,Afternoon,1
2017S000503    ,Sant Andreu,el Bon Pastor,RDA LITORAL(LLOBRE                                ,Thursday,January,Morning,1
2017S000899    ,Sant Andreu,el Bon Pastor,SAS / Granadella                                  ,Thursday,February,Morning,0
2017S001766    ,Sant Andreu,el Bon Pastor,ARBECA                                            ,Friday,March,Afternoon,1
2017S009106    ,Sant Andreu,el Bon Pastor,Sant Adrià                                        ,Saturday,November,Morning,1
2017S006647    ,Sant Andreu,el Bon Pastor,B-10 (Llobregat)                                  ,Monday,July,Afternoon,3
2017S005781    ,Sant Andreu,el Bon Pastor,Ciutat d'Asunción / Potosí                        ,Monday,July,Night,0
2017S008730    ,Unknown,Unknown,Número 50 Zona Franca / Número 3 Zona Franca      ,Sunday,October,Morning,2
2017S008852    ,Unknown,Unknown,Valldaura                                         ,Thursday,October,Morning,0
2017S008779    ,Unknown,Unknown,Número 6 Zona Franca / A Zona Franca              ,Monday,October,Night,1
2017S005627    ,Unknown,Unknown,Mare de Déu de Port                               ,Wednesday,June,Morning,1
2017S000252    ,Unknown,Unknown,NUS TRINITAT                                      ,Wednesday,January,Afternoon,2
2017S010520    ,Unknown,Unknown,B-10 (Llobregat)                                  ,Wednesday,December,Morning,0
2017S007907    ,Unknown,Unknown,Can Rius a Torre Baró                             ,Sunday,September,Morning,2
2017S010681    ,Sant Martí,el Camp de l'Arpa del Clot,Degà Bahí / Trinxant                              ,Tuesday,December,Night,5
2017S002550    ,Sant Martí,el Camp de l'Arpa del Clot,ST ANTONI M CLARET                                ,Thursday,March,Afternoon,1
2017S010366    ,Sant Martí,el Camp de l'Arpa del Clot,Maragall / Indústria                              ,Friday,December,Morning,1
2017S004977    ,Sant Martí,el Camp de l'Arpa del Clot,Sant Antoni Maria Claret                          ,Wednesday,June,Morning,1
2017S010525    ,Sant Martí,el Camp de l'Arpa del Clot,Sant Antoni Maria Claret / Independència          ,Wednesday,December,Morning,1
2017S000401    ,Sant Martí,el Camp de l'Arpa del Clot,DOS DE MAIG                                       ,Monday,January,Morning,1
2017S002168    ,Sant Martí,el Camp de l'Arpa del Clot,ROGENT / Freser                                   ,Friday,March,Afternoon,0
2017S009835    ,Sant Martí,el Camp de l'Arpa del Clot,València                                          ,Sunday,November,Night,1
2017S006584    ,Sant Martí,el Camp de l'Arpa del Clot,Aragó                                             ,Friday,July,Afternoon,1
2017S010737    ,Sant Martí,el Camp de l'Arpa del Clot,Freser / Maragall                                 ,Thursday,December,Afternoon,1
2017S000445    ,Sant Martí,el Camp de l'Arpa del Clot,RIPOLLÈS                                          ,Wednesday,January,Morning,1
2017S007713    ,Sant Martí,el Camp de l'Arpa del Clot,Mallorca                                          ,Monday,September,Morning,2
2017S002539    ,Sant Martí,el Clot,AV MERIDIANA / Aragó                              ,Thursday,March,Morning,1
2017S006596    ,Sant Martí,el Clot,Meridiana / Aragó                                 ,Friday,July,Night,2
2017S010418    ,Sant Martí,el Clot,Independència                                     ,Saturday,December,Afternoon,1
